stock_code,bsns_year,roe,roa,operating_margin,net_margin,debt_ratio,equity_ratio,log_assets,log_revenue,log_employees,capital_change_count
001570,2025,-0.043077990873853826,-0.016584166816607168,-0.5969328464607104,-0.8950975855365874,1.5975372383927113,0.3849800438737017,27.831191684884466,23.842707372449077,0.0,20
001570,2025,-0.043077990873853826,-0.016584166816607168,-0.5969328464607104,-0.8950975855365874,1.5975372383927113,0.3849800438737017,27.831191684884466,23.842707372449077,0.0,20
0015G0,2025,0.02670293163222543,0.010184868531499433,0.07874145846168504,0.07364000374345481,1.621823889983407,0.3814138713971093,25.151994240096798,23.173708974516064,5.420534999272286,15
0015N0,2025,0.07187548431000272,0.04891733525339209,0.14699490037768959,0.12232614283582399,0.46932542293416607,0.6805844262893459,24.20307023617209,23.286511294286576,0.0,1
001620,2025,0.038139299692899864,0.011191435667700134,0.025487364206430475,0.04448556861482621,2.4079005433569702,0.29343579346800563,27.442393019812062,26.062376997293867,5.986452005284438,12
001630,2025,0.022640866389354215,0.01253681470037803,0.0773359099988459,0.08559713358136044,0.8059504691148949,0.5537250423540713,28.100503605872284,26.179521301292322,3.4965075614664802,3
001680,2025,0.015341338269558255,0.006387166203718247,0.04443316742860082,0.019528481053272782,1.4019005894393974,0.4163369643176613,28.884377793291065,27.766794522907166,0.0,1
001720,2025,0.015475332114539381,0.0024990576730236054,0.07859942664719088,0.06580025401934998,5.192466977289006,0.1614865293052865,30.121846578888018,26.851136610117184,3.8501476017100584,1
001740,2025,0.009464629844450694,0.0036539235074612626,0.011330195350817827,0.0097074680435262,1.5902649097946489,0.3860608991067551,29.287470087052718,28.310376120189343,0.0,1
001750,2025,0.025193150433884762,0.002798472059871866,0.0917399020359429,0.06925995253492612,8.00246630836053,0.11108067120132477,29.2592647637768,26.05047148545838,0.0,1
001770,2025,0.013798599610646268,0.00904822856333804,0.041109879958316206,0.035802064517932074,0.5250056421602747,0.6557352788435796,25.154194807057817,23.778758246945248,0.0,1
001780,2025,0.000839419368028897,0.000362568498127747,0.019879097346015007,0.0026787647431310625,1.3152021545267751,0.43192772520739076,27.538781794694184,25.538884160989575,5.0369526024136295,34
001790,2025,0.021924168674773314,0.010230332240724165,0.0538552393915636,0.03833885379339448,1.1430553924240285,0.4666234963105136,27.890711475620684,26.5696046908301,5.159055299214529,2
001800,2025,0.018031166377946474,0.015120304394433253,0.14529705976760468,0.1061656066508097,0.19251345128904246,0.838564964545309,29.412260821744105,27.463299122357334,2.0794415416798357,1
001810,2025,-0.007161345140045291,-0.00430838311521789,0.002858821792709303,-0.027384055537406162,0.6621885632107062,0.6016164604504235,26.557939390576408,24.7085411477184,5.313205979041787,2
001820,2025,0.014828663515288438,0.01220592303315883,0.03664439029173394,0.056119721748626346,0.2148744076957246,0.8231303529528776,26.532504341560802,25.00693837294564,6.251903883165888,3
001840,2024,-0.36551777311788,-0.1476471255285628,-0.1541354277987429,-0.1800487366473232,7.74739200206271,0.11431978808817433,24.71162917900609,25.577521819389336,4.919980925828125,1
001840,2025,-0.044766592021174056,-0.006700443617252229,0.007043493749789097,-0.011243056959163502,5.681138530277239,0.14967508838025909,24.62293558082208,24.105358537627183,4.48863636973214,1
001840,2025,0.1732211186614436,0.0476774854452194,0.07733417729133205,0.0786887127596566,6.2548242787082415,0.13783931375634298,24.749107338008464,24.248066897200452,4.605170185988092,1
001840,2025,-0.21892388370579416,-0.015765224847203066,-0.04113474609967528,-0.05380302146734171,11.938598324138757,0.0720123568993026,24.973875758156296,23.746352686821865,4.852030263919617,1
001940,2025,-0.005574087674046301,-0.005114487067428506,-0.09576020411555632,-0.040854830174538025,0.08986250244814395,0.9175469361994867,28.118376550452286,26.04042860871639,3.5553480614894135,1
001940,2025,-0.005574087674046301,-0.005114487067428506,-0.09576020411555632,-0.040854830174538025,0.08986250244814395,0.9175469361994867,28.118376550452286,26.04042860871639,3.5553480614894135,1
002020,2025,0.0026276496076201965,0.0009010659273808884,0.04692561161442371,0.004495798430582062,1.916156884611026,0.3429170787337067,29.602942810133957,27.995622678896993,4.07753744390572,1
002030,2025,0.00750095634760976,0.0046456528278210115,0.05792694346548306,0.033584762003098276,0.6146183594885619,0.6193414029534229,28.832454558402866,26.85431401270869,0.0,1
002070,2025,-0.034914533572336405,-0.015347276761488502,-0.03761506861774467,-0.08234120709284903,1.274966048696584,0.4395669995044272,26.428832633326692,24.74889900586643,4.700480365792417,10
002100,2025,-0.015065328676958428,-0.008251700470550795,-0.09655074133965381,-0.10034963828407073,0.825724131738004,0.5477278755405652,27.038555540671766,24.54031436674928,5.780743515792329,2
002140,2025,0.023580686738590106,0.009746199890024634,0.052274413444727955,0.03817104490877497,1.4194749753414408,0.41331280967635475,26.365838952626763,25.00063916528932,4.672828834461906,1
002150,2025,0.021546891236919538,0.0073985082594554465,0.04319212404783967,0.02951727328943143,1.9123291454574187,0.3433677822988435,27.30390273813316,25.920205504244183,0.0,1
002170,2025,0.01676287203027761,0.01607161281966707,0.10012548096763292,0.18479264387915637,0.043011191121069985,0.958420376730301,26.86273935399592,24.42055953831025,5.327876168789581,2
002200,2025,-0.0010806503419800023,-0.0008968455246884531,-0.013720824318579829,-0.0040803337384591005,0.20494590454180994,0.8299127755285062,26.57346558492791,25.058415156192382,6.013715156042802,1
002210,2025,0.0027623585270280795,0.000769717112264085,0.018856527080589765,0.005151515227636046,2.5887970827395765,0.27864489881847293,25.70635646809561,23.805333359466985,5.25227342804663,1
002220,2025,-0.005439897648639498,-0.002640589990257768,0.028000350733655404,-0.017931780830411085,1.0601068960760807,0.4854117045599509,26.56754175669195,24.651969526099755,4.770684624465665,9
002230,2025,0.015129469762207429,0.011726106955654538,0.028405632234028085,0.08945636414318771,0.29023808322946665,0.7750507545839908,25.87738800822325,23.84545477308529,4.499809670330265,42
002240,2025,0.011015222671081543,0.008140361240219513,0.025350037047049453,0.048501237363258225,0.35316140721839817,0.7390101392675926,28.59823550122151,26.813480748396,6.5998704992128365,5
002290,2025,0.02457951237229595,0.020159994246595023,0.10762533571988787,0.10117184075563936,0.21922219181423494,0.8201950446062448,25.198472715869205,23.585352409000013,4.1588830833596715,2
002310,2025,0.005115812242657848,0.004132699122221247,0.022212729507242235,0.020188663932489012,0.2378864493547249,0.8078285375215729,27.677482407158287,26.091291885740404,0.0,1
002320,2025,-0.0014671582850267614,-0.000515605789303907,0.03856023369696031,-0.0027953566149601715,1.8455039013574634,0.35143160391484424,29.09739261935902,27.407020150871457,0.0,6
002350,2025,0.027505323290139445,0.011095113471998066,0.059543682351934496,0.07023109631459293,1.4790483990594232,0.4033805876397615,29.228738180781875,27.383451784029642,0.0,1
002360,2025,-0.02309454802673764,-0.01605819762479146,-0.10724796787878221,-0.07692784059486608,0.4381780923584538,0.6953241780787455,25.368680348075927,23.8020319753995,4.927253685157205,1
002380,2025,0.04379943252265877,0.020129593973726514,0.07225856748343805,0.20109189210201747,1.1758726271293167,0.45958572552995675,30.41676512310981,28.115194214127822,6.525029657843462,1
002390,2025,0.014632073588296575,0.004872646532506184,0.0012595130576976334,0.027092478372752273,2.0029006804995464,0.3330113468267107,27.41338597050297,25.6977670572879,0.0,1
002410,2025,0.1732211186614436,-0.021194116393445903,-0.2576094942567082,-0.2613225859348066,0.02419262658246014,0.062202358574737056,25.792096192955803,23.28006420198863,3.4657359027997265,1
002420,2025,-0.004401907990541171,-0.0022289462237065436,0.002867642256856914,-0.014494971898086644,0.9748829934627947,0.5063591125703009,24.628961309454706,22.756688414289425,1.6094379124341003,4
002450,2025,0.0038233589461517154,0.0020829170007580456,-0.0006970548403514752,0.023374180600713362,0.8355791156153907,0.5447871963092928,26.965355319120306,24.547492614568267,3.4657359027997265,4
002460,2025,0.05494848818141997,0.030686583220541425,0.11443432495166748,0.0765933732380237,0.7906355942761906,0.5584609192381319,27.32677970953049,26.41209467820268,4.219507705176107,2
002600,2025,0.01170700746826298,0.004041949917199951,0.050275107024398275,0.014328223025527866,1.8963761818139935,0.3452590192803279,26.801498704750735,25.5359947027128,5.986452005284438,1
002620,2025,0.030864612584244427,0.016513214706523224,0.11210612878949236,0.08810662130890994,0.86908564642183,0.5350209616741726,27.481312042472577,25.806925307286956,3.258096538021482,2
002630,2025,-0.002170278822903647,-0.0018393396308515081,-0.09810529217503076,-0.021798973072205387,0.1799228301838595,0.8475130529037875,25.131785430066287,22.659329179218325,3.5553480614894135,1
002680,2025,-0.014093879047556847,-0.004660548161043104,0.03726511677642166,-0.032143724498782424,2.024081837704348,0.3306788816135755,25.686579306256142,23.755495141450446,4.394449154672439,11
002690,2025,0.032182596602563666,0.02841220567157818,-0.011961943423040883,0.1408789686874461,0.13270321123844148,0.882843793571177,25.932684800814858,24.331602487186633,4.672828834461906,4
002700,2025,0.012008806271194234,0.006568224750852367,0.0372677894116799,0.01928750180802503,0.8283184158148418,0.5469506795698504,25.76099281197564,24.683779091192925,4.68213122712422,2
002710,2025,-0.016091364332609583,-0.007084412078946785,-0.03666942221101606,-0.027288988309466595,1.2713761076136934,0.4402617411744282,27.073153518461567,25.724567144879416,0.0,5
002710,2025,-0.016091364332609583,-0.007084412078946785,-0.03666942221101606,-0.027288988309466595,1.2713761076136934,0.4402617411744282,27.073153518461567,25.724567144879416,0.0,5
