rcept_dt,corp_cls,corp_name,stock_code,report_nm,rcept_no,flr_nm
20251201,K,유아이디,069330,[기재정정]타법인주식및출자증권취득결정              ,20251201900666,유아이디
20251201,E,에이엠플러스자산개발,,특수관계인에대한자금대여,20251201000613,에이엠플러스자산개발
20251201,N,대동고려삼,178600,주식소각결정              ,20251201600675,대동고려삼
20251201,E,루프이칠사사,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000612,루프이칠사사
20251201,K,아이엠티,451220,[기재정정]단일판매ㆍ공급계약체결              ,20251201900636,아이엠티
20251201,Y,카카오,035720,기업설명회(IR)개최(안내공시)              ,20251201800744,카카오
20251201,Y,삼성생명,032830,임원ㆍ주요주주특정증권등소유상황보고서,20251201000611,김진호
20251201,K,아우딘퓨쳐스,227610,전환사채(해외전환사채포함)발행후만기전사채취득              (제3회차),20251201900729,아우딘퓨쳐스
20251201,Y,대신증권,003540,[기재정정]특수관계인과의내부거래,20251201000609,대신증권
20251201,Y,한국종합기술,023350,가족친화인증ㆍ유효기간연장ㆍ인증취소(자율공시)              ,20251201800740,한국종합기술
20251201,E,빗썸나눔,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000608,빗썸나눔
20251201,E,아이엠캐피탈,,투자설명서(일괄신고),20251201000607,아이엠캐피탈
20251201,E,한국투자증권,,투자설명서(일괄신고),20251201000606,한국투자증권
20251201,E,에이엠플러스인덕원,,특수관계인으로부터자금차입,20251201000604,에이엠플러스인덕원
20251201,E,한국투자신탁운용,,투자설명서(집합투자증권)(한국투자한미넥스트혁신성장증권투자신탁1호(사모투자재간접형)),20251201000472,한국투자신탁운용
20251201,E,한국투자신탁운용,,투자설명서(집합투자증권)(한국투자한미넥스트혁신성장증권투자신탁2호(사모투자재간접형)),20251201000485,한국투자신탁운용
20251201,K,에코프로,086520,자기주식처분결과보고서,20251201000603,에코프로
20251201,Y,키움증권,039490,투자설명서(일괄신고),20251201000602,키움증권
20251201,E,글라이드,,특수관계인으로부터CP매수,20251201000599,글라이드
20251201,Y,삼성생명,032830,임원ㆍ주요주주특정증권등소유상황보고서,20251201000598,이주경
20251201,Y,한국타이어앤테크놀로지,161390,가족친화인증ㆍ유효기간연장ㆍ인증취소(자율공시)              ,20251201800727,한국타이어앤테크놀로지
20251201,K,에스엠코어,007820,[기재정정]단일판매ㆍ공급계약체결              ,20251201900718,에스엠코어
20251201,K,토마토시스템,393210,분기보고서 (2025.09),20251201000596,토마토시스템
20251201,Y,대신증권,003540,증권발행실적보고서,20251201000595,대신증권
20251201,Y,삼양바이오팜,0120G0,임원ㆍ주요주주특정증권등소유상황보고서,20251201000594,진미령
20251201,E,와이즈플래닛,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000593,와이즈플래닛
20251201,N,대동고려삼,178600,주요사항보고서(자기주식취득결정),20251201000559,대동고려삼
20251201,E,빗썸인베스트먼트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000592,빗썸인베스트먼트
20251201,E,더제이자산운용,,철회신고서(더제이더행복글로벌증권자투자신탁[주식]),20251201000591,더제이자산운용
20251201,K,카카오게임즈,293490,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000590,카카오게임즈
20251201,K,HLB바이오스텝,278650,주식등의대량보유상황보고서(일반),20251201000589,HLB
20251201,E,하나증권,,투자설명서(일괄신고),20251201000587,하나증권
20251201,Y,삼성생명,032830,임원ㆍ주요주주특정증권등소유상황보고서,20251201000586,이길호
20251201,K,샘씨엔에스,252990,주요사항보고서(자기주식처분결정),20251201000554,샘씨엔에스
20251201,K,조이웍스앤코,309930,분기보고서 (2025.09),20251201000585,조이웍스앤코
20251201,Y,키움증권,039490,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251201000584,키움증권
20251201,K,아이비김영,339950,타법인주식및출자증권취득결정              ,20251201900689,아이비김영
20251201,K,네오펙트,290660,임시주주총회결과              ,20251201900640,네오펙트
20251201,Y,에쓰씨엔지니어링,023960,임원ㆍ주요주주특정증권등소유상황보고서,20251201000582,이브이첨단소재
20251201,K,씨에스베어링,297090,금전대여결정              ,20251201900620,씨에스베어링
20251201,E,한국투자증권,,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251201000581,한국투자증권
20251201,E,아이엠캐피탈,,일괄신고추가서류,20251201000580,아이엠캐피탈
20251201,K,아이로보틱스,066430,소송등의판결ㆍ결정              (주주명부열람등사가처분(재항고)),20251201900681,아이로보틱스
20251201,Y,현대자동차,005380,자기주식처분결과보고서,20251201000577,현대자동차
20251201,Y,삼익THK,004380,사외이사의선임ㆍ해임또는중도퇴임에관한신고,20251201000576,삼익THK
20251201,K,티앤알바이오팹,246710,분기보고서 (2025.09),20251201000575,티앤알바이오팹
20251201,K,빛과전자,069540,소액공모공시서류(지분증권),20251201000574,빛과전자
20251201,Y,에쓰씨엔지니어링,023960,주식등의대량보유상황보고서(일반),20251201000573,이브이첨단소재
20251201,K,빌리언스,044480,전환가액의조정              ,20251201900696,빌리언스
20251201,E,빗썸,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000572,빗썸
20251201,E,미래에셋네이버아시아그로쓰사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000571,미래에셋네이버아시아그로쓰사모투자
20251201,E,덕양에너젠,,증권신고서(지분증권),20251201000570,덕양에너젠
20251201,Y,동부건설,005960,단일판매ㆍ공급계약체결              ,20251201800662,동부건설
20251201,Y,삼익THK,004380,대표이사(대표집행임원)변경(안내공시)              ,20251201800686,삼익THK
20251201,E,키움푸드테크사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000569,키움푸드테크사모투자
20251201,K,원풍물산,008290,[기재정정]분기보고서 (2025.09),20251201000568,원풍물산
20251201,Y,롯데케미칼,011170,최대주주등소유주식변동신고서              ,20251201800678,롯데케미칼
20251201,Y,백산,035150,주요사항보고서(자기주식취득결정),20251201000546,백산
20251201,E,미래에셋글로벌유니콘사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000565,미래에셋글로벌유니콘사모투자
20251201,K,원풍물산,008290,[기재정정]반기보고서 (2025.06),20251201000564,원풍물산
20251201,E,키움크림슨사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000563,키움크림슨사모투자
20251201,K,에스에프에이,056190,주식등의대량보유상황보고서(일반),20251201000562,디와이홀딩스
20251201,E,빗썸홀딩스,,대규모기업집단현황공시[분기별공시(대표회사용)],20251201000561,빗썸홀딩스
20251201,Y,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20251201000560,권주성
20251201,K,아이로보틱스,066430,소송등의판결ㆍ결정              (주주총회소집허가(항고)),20251201900634,아이로보틱스
20251201,Y,삼익THK,004380,임시주주총회결과              ,20251201800630,삼익THK
20251201,K,알에스오토메이션,140670,[기재정정]증권신고서(지분증권) (2025.12),20251201000556,알에스오토메이션
20251201,Y,미래에셋생명,085620,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000555,미래에셋생명
20251201,E,키움크리스제일호투자목적회사,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000553,키움크리스제일호투자목적회사
20251127,E,정안제이차유동화전문유한회사,,[기재정정]자산양도등의등록신청서,20251127000605,고흥군수산업협동조합
20251201,Y,현대모비스,012330,자기주식처분결과보고서,20251201000552,현대모비스
20251201,E,나산실업,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000550,나산실업
20251201,K,파인엠텍,441270,주식등의대량보유상황보고서(일반),20251201000549,홍성천
20251201,Y,HD현대일렉트릭,267260,최대주주등소유주식변동신고서              ,20251201800658,HD현대일렉트릭
20251201,K,카티스,140430,[기재정정]신규시설투자등              ,20251201900615,카티스
20251201,E,키움크리스제일호사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000547,키움크리스제일호사모투자
20251201,K,오가닉티코스메틱,900300,분기보고서 (2025.09),20251201000545,오가닉티코스메틱
20251201,E,중앙리조트투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000544,중앙리조트투자
20251201,K,나래나노텍,137080,[기재정정]단일판매ㆍ공급계약체결              ,20251201900619,나래나노텍
20251201,Y,기아,000270,자기주식처분결과보고서,20251201000543,기아
20251201,E,키움크리스제삼호사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000542,키움크리스제삼호사모투자
20251201,N,아퓨어스,149300,임원ㆍ주요주주특정증권등소유상황보고서,20251201000541,메디제네틱스
20251201,E,다현테크,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000540,다현테크
20251201,E,원익로보틱스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000539,원익로보틱스
20251201,K,노을,376930,[기재정정]투자설명서,20251201000538,노을
20251201,Y,태경케미컬,006890,주요사항보고서(자기주식처분결정),20251201000518,태경케미컬
20251201,K,한스바이오메드,042520,소송등의판결ㆍ결정(일정금액이상의청구)              ,20251201900646,한스바이오메드
20251201,Y,신영증권,001720,일괄신고추가서류(파생결합증권-주가연계증권),20251201000537,신영증권
20251201,K,엘디티,096870,증권발행결과(자율공시)              ,20251201900643,엘디티
20251201,E,키움시리우스사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000536,키움시리우스사모투자
20251201,Y,인디에프,014990,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000535,인디에프
20251201,K,티앤엘,340570,임원ㆍ주요주주특정증권등거래계획보고서,20251201000532,최윤소
20251201,Y,노루페인트,090350,대표이사(대표집행임원)변경(안내공시)              ,20251201800637,노루페인트
20251201,Y,대양금속,009190,[기재정정]주주총회소집결의              ,20251201800625,대양금속
20251201,E,휘닉스중앙,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000531,휘닉스중앙
20251201,E,메리츠증권,008560,일괄신고서(기타파생결합증권),20251201000007,메리츠증권
20251201,K,코웰패션,033290,대표이사변경              ,20251201900590,코웰패션
20251201,Y,현대자동차,005380,영업(잠정)실적(공정공시)              ,20251201800598,현대자동차
20251201,K,아이지넷,462980,분기보고서 (2025.09),20251201000529,아이지넷
20251201,K,캔버스엔,210120,[기재정정]주주총회소집결의              (임시주주총회),20251201900593,캔버스엔
20251201,E,메리츠증권,008560,일괄신고서(파생결합증권-주가연계증권),20251201000008,메리츠증권
20251201,E,키움두은원더랜드사모투자,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000528,키움두은원더랜드사모투자
20251201,E,휘닉스평창,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000527,휘닉스평창
20251201,Y,화승엔터프라이즈,241590,임원ㆍ주요주주특정증권등소유상황보고서,20251201000526,화승인더스트리
20251201,K,삼보모터스,053700,전환사채(해외전환사채포함)발행후만기전사채취득              ,20251201900628,삼보모터스
20251201,Y,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20251201000525,권석남
20251201,K,코퍼스코리아,322780,전환청구권행사              ,20251201900626,코퍼스코리아
20251201,K,옵트론텍,082210,전환가액의조정              (제16회차),20251201900574,옵트론텍
20251201,K,셀트리온제약,068760,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000524,셀트리온제약
20251201,K,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251201000523,주성씨앤에어
20251201,E,휘닉스중앙제주,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000521,휘닉스중앙제주
20251201,E,디티알,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000520,디티알
20251201,Y,MH에탄올,023150,영업정지(종속회사의주요경영사항)              ,20251201800618,MH에탄올
20251201,K,코어라인소프트,384470,소송등의제기ㆍ신청(일정금액이상의청구)              (해고무효확인(항소)),20251201900586,코어라인소프트
20251201,Y,KG모빌리티,003620,영업(잠정)실적(공정공시)              ,20251201800595,KG모빌리티
20251201,Y,기아,000270,영업(잠정)실적(공정공시)              ,20251201800591,기아
20251201,Y,SK,034730,지주회사의자회사탈퇴              ,20251201800614,SK
20251201,Y,롯데에너지머티리얼즈,020150,최대주주등소유주식변동신고서              ,20251201800613,롯데에너지머티리얼즈
20251201,E,바즈바이오메딕,,분기보고서 (2025.09),20251201000517,바즈바이오메딕
20251201,K,수성웹툰,084180,주식등의대량보유상황보고서(약식),20251201000516,하나증권
20251201,K,캔버스엔,210120,[기재정정]의결권대리행사권유참고서류,20251201000515,캔버스엔
20251201,K,신영스팩11호,0091W0,주식등의대량보유상황보고서(일반),20251201000514,신영증권
20251201,Y,SK,034730,지주회사의자회사탈퇴              ,20251201800608,SK
20251201,K,코츠테크놀로지,448710,주주총회소집공고,20251201000513,코츠테크놀로지
20251201,K,ES큐브,050120,임원ㆍ주요주주특정증권등소유상황보고서,20251201000512,와이엔케이인베스트먼트
20251201,Y,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20251201000511,권주성
20251201,E,이큐포올,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000509,이큐포올
20251201,Y,화승엔터프라이즈,241590,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20251201800603,화승엔터프라이즈
20251201,K,캔버스엔,210120,[기재정정]주주총회소집공고,20251201000507,캔버스엔
20251201,K,가온그룹,078890,기업설명회(IR)개최              ,20251201900601,가온그룹
20251201,K,나우로보틱스,459510,기업설명회(IR)개최              ,20251201900594,나우로보틱스
20251201,Y,화승엔터프라이즈,241590,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20251201800600,화승엔터프라이즈
20251201,Y,SK,034730,지주회사의자회사탈퇴              ,20251201800599,SK
20251201,K,다보링크,340360,주주총회소집결의              (임시주주총회),20251201900568,다보링크
20251201,Y,달바글로벌,483650,주식등의대량보유상황보고서(일반),20251201000506,반성연
20251201,K,새로닉스,042600,주식등의대량보유상황보고서(일반),20251201000505,허제홍
20251201,K,코웰패션,033290,임시주주총회결과              ,20251201900589,코웰패션
20251201,Y,KG케미칼,001390,기업설명회(IR)개최(안내공시)              ,20251201800592,KG케미칼
20251201,Y,롯데관광개발,032350,연결재무제표기준영업(잠정)실적(공정공시)              ,20251201800579,롯데관광개발
20251201,N,뿌리깊은나무들,266170,[기재정정]신규시설투자등              ,20251201600583,뿌리깊은나무들
20251201,Y,에스원,012750,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000504,에스원
20251201,K,씨메스,475400,단일판매ㆍ공급계약체결              ,20251201900577,씨메스
20251201,Y,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20251201000503,김상헌
20251201,K,KG에코솔루션,151860,기업설명회(IR)개최              ,20251201900587,KG에코솔루션
20251201,K,솔브레인홀딩스,036830,주식등의대량보유상황보고서(일반),20251201000502,정지완
20251201,K,하나머티리얼즈,166090,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20251201900584,하나머티리얼즈
20251201,E,디엔솔루션즈,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000501,디엔솔루션즈
20251201,E,메리츠증권,008560,증권발행실적보고서,20251201000500,메리츠증권
20251201,E,한울사랑,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000499,한울사랑
20251201,E,지엠티홀딩스,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000498,지엠티홀딩스
20251201,K,솔브레인,357780,주식등의대량보유상황보고서(일반),20251201000497,정지완
20251201,E,메리츠증권,008560,증권발행실적보고서,20251201000496,메리츠증권
20251201,K,하나머티리얼즈,166090,주주명부폐쇄기간또는기준일설정              ,20251201900581,하나머티리얼즈
20251201,E,학교법인성균관대학,,공시대상기업집단의특수관계인으로부터수증,20251201000495,학교법인성균관대학
20251201,E,원익디투아이,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000494,원익디투아이
20251201,Y,DN오토모티브,007340,대규모기업집단현황공시[분기별공시(대표회사용)],20251201000492,DN오토모티브
20251201,Y,롯데케미칼,011170,대표이사(대표집행임원)변경(안내공시)              ,20251201800570,롯데케미칼
20251201,Y,NAVER,035420,기업설명회(IR)개최(안내공시)              ,20251201800567,NAVER
20251201,Y,교보증권,030610,투자설명서(일괄신고),20251201000491,교보증권
20251201,K,제이티,089790,단일판매ㆍ공급계약체결              ,20251201900557,제이티
20251201,Y,DB증권,016610,[기재정정]일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251201000489,DB증권
20251201,E,스트라드비젼,,분기보고서 (2025.09),20251201000488,스트라드비젼
20251201,Y,키움증권,039490,증권발행실적보고서,20251201000487,키움증권
20251201,E,유진홈센터,,특수관계인으로부터자금차입,20251201000486,유진홈센터
20251201,E,신한투자증권,008670,투자설명서(일괄신고),20251201000484,신한투자증권
20251201,E,한국남동발전,,증권발행실적보고서,20251201000483,한국남동발전
20251201,K,원익피앤이,217820,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000482,원익피앤이
20251201,E,에코델타비에스피에프브이,,특수관계인에대한자금대여,20251201000481,에코델타비에스피에프브이
20251201,Y,엠앤씨솔루션,484870,단일판매ㆍ공급계약체결              ,20251201800534,엠앤씨솔루션
20251201,E,허스트중앙,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000479,허스트중앙
20251201,E,쿼드메디슨,,[기재정정]투자설명서,20251201000478,쿼드메디슨
20251201,E,여수죽림비에스피에프브이,,특수관계인으로부터자금차입,20251201000477,여수죽림비에스피에프브이
20251201,K,크리스탈신소재,900250,분기보고서 (2025.09),20251201000476,크리스탈신소재
20251201,E,쿼드메디슨,,[발행조건확정]증권신고서(지분증권),20251201000475,쿼드메디슨
20251201,E,에이치엘엘중앙,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000473,에이치엘엘중앙
20251201,E,파인자산관리,,특수관계인에대한자금대여,20251201000471,파인자산관리
20251201,Y,미래에셋증권,006800,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000470,미래에셋증권
20251201,E,쿼드메디슨,,[기재정정]주요사항보고서(유상증자결정),20251201000469,쿼드메디슨
20251201,E,파인산업,,특수관계인에대한자금대여,20251201000468,파인산업
20251201,K,코웰패션,033290,합병등종료보고서(합병),20251201000466,코웰패션
20251201,Y,KBI동양철관,008970,[기재정정]투자설명서,20251201000465,KBI동양철관
20251201,Y,교보증권,030610,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251201000464,교보증권
20251201,Y,보락,002760,[기재정정]분기보고서 (2025.09),20251201000463,보락
20251201,Y,유안타증권,003470,투자설명서(일괄신고),20251201000462,유안타증권
20251201,Y,NH투자증권,005940,일괄신고추가서류(파생결합증권-주가연계증권),20251201000461,NH투자증권
20251201,E,신한투자증권,008670,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251201000460,신한투자증권
20251201,Y,NH투자증권,005940,일괄신고추가서류(기타파생결합사채),20251201000459,NH투자증권
20251201,Y,현대차증권,001500,일괄신고추가서류(기타파생결합사채),20251201000458,현대차증권
20251201,Y,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20251201000457,전형석
20251201,K,제일일렉트릭,199820,분기보고서 (2025.09),20251201000456,제일일렉트릭
20251201,E,케이티서비스남부,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000455,케이티서비스남부
20251201,E,나눔누리,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000454,나눔누리
20251201,E,삼라,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000452,삼라
20251201,E,유진기업인수목적12호,,[발행조건확정]증권신고서(지분증권),20251201000451,유진기업인수목적12호
20251201,Y,OCI,456040,합병등종료보고서(합병),20251201000450,OCI
20251201,E,메리츠증권,008560,투자설명서(일괄신고),20251201000449,메리츠증권
20251201,E,하나증권,,일괄신고추가서류(기타파생결합사채),20251201000448,하나증권
20251201,Y,유안타증권,003470,일괄신고추가서류(기타파생결합사채),20251201000447,유안타증권
20251201,K,그린리소스,402490,단일판매ㆍ공급계약체결              ,20251201900528,그린리소스
20251201,E,메리츠증권,008560,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251201000445,메리츠증권
20251201,Y,보해양조,000890,주식소각결정              ,20251201800529,보해양조
20251201,Y,KBI동양철관,008970,[발행조건확정]증권신고서(지분증권),20251201000444,KBI동양철관
20251201,Y,대한해운,005880,[기재정정]대규모기업집단현황공시[분기별공시(대표회사용)],20251201000442,대한해운
20251201,K,에스씨엠생명과학,298060,주주명부폐쇄기간또는기준일설정              ,20251201900526,에스씨엠생명과학
20251201,E,롯데지에스화학,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000441,롯데지에스화학
20251201,E,티월드제팔십일차유동화전문유한회사,,사업보고서(유동화전문회사) (2025.08),20251201000440,티월드제팔십일차유동화전문유한회사
20251201,E,에스앤에이,,특수관계인으로부터자금차입,20251201000439,에스앤에이
20251201,Y,삼성에스디에스,018260,임원ㆍ주요주주특정증권등소유상황보고서,20251201000437,홍기영
20251201,K,에스씨엠생명과학,298060,주주총회소집결의              (임시주주총회),20251201900515,에스씨엠생명과학
20251201,Y,삼성전자,005930,임원ㆍ주요주주특정증권등소유상황보고서,20251201000436,서무현
20251201,Y,보해양조,000890,주요사항보고서(자기주식처분결정),20251201000406,보해양조
20251201,K,FSN,214270,유상증자결정(종속회사의주요경영사항)              ,20251201900516,FSN
20251201,Y,KPX케미칼,025000,증권발행실적보고서(합병등),20251201000432,KPX케미칼
20251201,E,에스앤에이,,특수관계인으로부터자금차입,20251201000431,에스앤에이
20251201,E,유진기업인수목적12호,,[기재정정]투자설명서,20251201000430,유진기업인수목적12호
20251201,E,유유리싸이클링,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000429,유유리싸이클링
20251201,E,미래에셋매니지먼트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000428,미래에셋매니지먼트
20251201,Y,온타이드,005320,의결권대리행사권유참고서류,20251201000427,온타이드
20251201,E,스튜디오슬램,,[기재정정]대규모기업집단현황공시[분기별공시(개별회사용)],20251201000426,스튜디오슬램
20251201,E,반도레저,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000425,반도레저
20251201,Y,온타이드,005320,주주총회소집공고,20251201000424,온타이드
20251201,K,KT지니뮤직,043610,가족친화인증ㆍ유효기간연장ㆍ인증취소(자율공시)              ,20251201900495,KT지니뮤직
20251201,K,신성델타테크,065350,주식등의대량보유상황보고서(일반),20251201000423,구본상
20251201,Y,이수페타시스,007660,주식등의대량보유상황보고서(약식),20251201000421,MORGANSTANLEY&COINTLPLC
20251201,E,미래에셋컨설팅,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000420,미래에셋컨설팅
20251201,K,링크드,193250,주식등의대량보유상황보고서(일반),20251201000418,민용재
20251201,E,녹색자원,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000417,녹색자원
20251201,K,코웰패션,033290,상호변경안내              ,20251201900504,코웰패션
20251201,Y,삼성물산,028260,임원ㆍ주요주주특정증권등소유상황보고서,20251201000414,김민석
20251201,Y,삼양사,145990,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000412,삼양사
20251201,Y,미래에셋증권,006800,증권발행실적보고서,20251201000410,미래에셋증권
20251201,Y,이화산업,000760,조회공시요구(현저한시황변동)에대한답변(중요공시대상없음)              ,20251201800497,이화산업
20251201,Y,DB증권,016610,증권발행실적보고서,20251201000408,DB증권
20251201,E,이지스,,[기재정정]투자설명서,20251201000407,이지스
20251201,Y,온타이드,005320,[기재정정]주주총회소집결의              ,20251201800490,온타이드
20251201,E,이지스,,[발행조건확정]증권신고서(지분증권),20251201000405,이지스
20251201,E,티월드제일백사차유동화전문유한회사,,사업보고서(유동화전문회사) (2025.08),20251201000404,티월드제일백사차유동화전문유한회사
20251201,Y,삼양패키징,272550,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000403,삼양패키징
20251201,E,삼성에스알에이자산운용,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000402,삼성에스알에이자산운용
20251201,Y,HD현대,267250,지주회사의자회사탈퇴(자회사의 주요경영사항)              ,20251201800483,HD현대
20251201,K,넥스트칩,396270,[기재정정]투자설명서,20251201000401,넥스트칩
20251201,K,아이씨에이치,368600,주주명부폐쇄기간또는기준일설정              ,20251201900486,아이씨에이치
20251201,K,시스웍,269620,[기재정정]회생절차개시결정              ,20251201900472,시스웍
20251201,Y,HD현대중공업,329180,증권발행실적보고서(합병등),20251201000400,HD현대중공업
20251201,K,코닉오토메이션,391710,[기재정정]단일판매ㆍ공급계약체결              ,20251201900474,코닉오토메이션
20251201,K,넥스트칩,396270,[발행조건확정]증권신고서(지분증권),20251201000399,넥스트칩
20251201,K,에스피소프트,443670,주요사항보고서(자기주식취득신탁계약체결결정),20251201000387,에스피소프트
20251201,K,인탑스,049070,임원ㆍ주요주주특정증권등소유상황보고서,20251201000398,윤규한
20251201,K,티플랙스,081150,주주명부폐쇄기간또는기준일설정              ,20251201900488,티플랙스
20251201,Y,HD현대미포,010620,사외이사의선임ㆍ해임또는중도퇴임에관한신고,20251201000397,HD현대미포
20251127,E,AberdeenInternationalFundManagersLimited,,[기재정정]일괄신고서(집합투자증권-회사형)(애버딘SICAVI(abrdnSICAVI)),20251127000858,AberdeenInternationalFundManagersLimited
20251201,Y,삼성생명,032830,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000396,삼성생명
20251201,K,미래에셋비전스팩8호,0093G0,임원ㆍ주요주주특정증권등소유상황보고서,20251201000395,미래에셋증권
20251201,E,교보19호기업인수목적,,[기재정정]투자설명서,20251201000394,교보19호기업인수목적
20251201,Y,HD한국조선해양,009540,지주회사의자회사탈퇴              ,20251201800469,HD한국조선해양
20251201,Y,한국전자홀딩스,006200,타인에대한채무보증결정              ,20251201800482,한국전자홀딩스
20251201,Y,삼성카드,029780,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000393,삼성카드
20251201,K,넥스트칩,396270,[기재정정]주요사항보고서(유상증자결정),20251201000359,넥스트칩
20251201,Y,방림,003610,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20251201800470,방림
20251201,E,교보19호기업인수목적,,[발행조건확정]증권신고서(지분증권),20251201000391,교보19호기업인수목적
20251201,E,스마트골프,,주요사항보고서(유상증자결정),20251201000389,스마트골프
20251201,E,미디어이음,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000388,미디어이음
20251201,E,티월드제구십이차유동화전문유한회사,,사업보고서(유동화전문회사) (2025.08),20251201000385,티월드제구십이차유동화전문유한회사
20251201,E,엠빌,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000384,엠빌
20251201,E,삼환기업,000360,특수관계인으로부터받은담보,20251201000383,삼환기업
20251201,E,일우파이낸스대부,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000382,일우파이낸스대부
20251201,Y,삼성물산,028260,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000380,삼성물산
20251201,E,에이피글로벌,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000379,에이피글로벌
20251201,E,필콘스튜디오,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000378,필콘스튜디오
20251201,Y,호텔신라,008770,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000377,호텔신라
20251201,E,코오롱아우토,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000376,코오롱아우토
20251201,E,제이비유보라제1호기업구조조정부동산투자회사,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000375,제이비유보라제1호기업구조조정부동산투자회사
20251201,E,삼성글로벌리서치,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000374,삼성글로벌리서치
20251201,E,유진리츠운용,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000373,유진리츠운용
20251201,E,와이케이디벨롭먼트,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000372,와이케이디벨롭먼트
20251201,E,호법포레,,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000371,호법포레
