stock_code
031210
031310
031330
031430
031440
031510
031820
031980
032190
032280
032350
032500
032580
032640
032750
032790
032800
032820
032830
032940
032960
033100
033130
033170
033200
033240
033250
033320
033340
033500
033530
033640
033780
033790
033830
034020
034120
034220
034230
034590
034730
03473K
034830
034950
035000
035250
035420
035460
035620
035720
035760
035890
035900
036010
036170
036190
036200
036420
036460
036530
036540
036570
036630
036640
036800
036810
036890
036930
037030
037070
037230
037270
037370
037460
037560
037950
038110
038390
038500
038540
038870
038880
038950
039020
039030
039130
039200
039340
039440
039490
039560
039610
039740
039830
039840
039860
039980
040160
040300
040350
040610
041020
041190
041440
041510
041520
041650
041830
041910
041920
041930
041960
042000
042040
042110
042370
042420
042510
042600
042660
042670
042700
043090
043150
043200
043220
043260
043360
043370
044180
044340
044380
044480
044490
044780
045100
045300
045390
045660
046120
046210
046390
046970
047040
047050
047400
047770
047810
047820
047920
048410
048430
048550
048770
048910
049080
049180
049430
049550
050090
050860
050890
051160
051360
051380
051490
051500
051600
051780
051900
051910
051980
052020
052220
052300
052420
052690
052710
052900
053030
053050
053060
053160
053210
053270
053280
053350
053610
053620
053700
053800
054050
054180
054300
054450
054540
054620
054630
054780
054920
054940
054950
055490
055550
056080
056190
057050
057540
058400
058470
058610
058630
058650
059090
059120
059210
059270
060250
060280
060310
060370
060570
060720
060980
061090
061250
061970
062040
063080
063160
063170
063440
064090
064240
064260
064290
064350
064400
064520
064550
064760
064800
064820
064850
064960
065130
065350
065420
065450
065500
065650
065680
065690
065770
066130
066310
066410
066570
066590
066790
066900
066910
066970
066980
067000
067160
067170
067310
067390
067570
067630
067990
068050
068240
068270
068290
068760
068930
069080
069260
069510
069620
069920
069960
070300
070960
071050
071280
071320
071670
071840
071850
071950
071970
072710
072950
072990
073010
073240
073490
073570
073640
074600
074610
075130
075180
075580
075970
077360
077500
077970
078020
078340
078350
078590
078600
078860
078890
078930
079160
079370
079430
079550
079650
079900
079960
080160
080220
080420
080470
080520
080580
081180
082210
082270
082640
082740
082920
083310
083450
083470
083650
084010
084180
084370
084650
084670
084730
084850
085620
085660
085810
085910
086280
086390
086450
086520
086670
086710
086790
086900
086960
086980
087010
087260
087600
088290
088350
088790
088800
088980
089030
089150
089230
089470
089590
089790
089850
089860
089890
089970
089980
090080
090350
090360
090370
090430
090460
090470
090710
090850
091440
091580
091810
092040
092070
092130
092200
092220
092300
092440
092460
092600
092790
092870
093050
093190
093370
093380
093520
094360
094480
094820
094860
095190
095340
095500
095570
095610
095660
095700
095720
095910
096250
096350
096530
096690
096770
096870
097230
097520
097780
097950
098070
098120
098460
099190
099220
099320
099410
099430
099440
100090
100120
100220
100660
100790
100840
101140
101160
101170
101330
101360
101390
101400
101670
101680
101730
101930
102710
102940
103140
103230
103590
104040
104200
104460
104620
104830
105330
105550
105560
105630
105740
105760
105840
106080
106240
107600
107640
108230
108320
108380
108490
108860
109820
109860
110990
111110
111770
112040
112290
112610
113810
114090
114190
114450
114630
114810
114840
115160
115440
115450
115480
115500
115530
115610
117580
117730
118000
118990
119500
119850
120110
121600
121800
122350
122640
122690
122870
122900
123010
123040
123330
123410
123570
123700
123860
125490
126340
126600
126640
126700
126720
126730
127120
127710
127980
128540
128940
129890
129920
130500
130660
131100
131180
131400
131970
134580
136490
137310
137400
137950
138040
138070
138080
138360
138490
138610
138930
139130
139480
140070
140670
140860
141080
142210
142760
143210
144510
144960
145020
145170
145210
145720
145990
146060
146320
147760
147830
148250
148930
153710
154040
155660
156100
159010
160190
160550
160980
161000
161390
161580
161890
163280
163560
166090
166480
168360
170030
170900
171010
171090
172670
173940
175140
175250
175330
178320
178920
179900
180640
181710
182360
183190
183300
183490
185750
187220
187270
187420
187660
187790
187870
188040
189300
189860
190510
191420
192080
192650
192820
193250
194370
194480
195870
195940
195990
196170
196300
197140
198080
198440
198940
199430
200130
200230
200350
200670
200710
200880
201490
203400
203450
203650
204210
204320
204610
204620
204630
205500
206560
206640
206650
207760
207940
208140
208340
208640
209640
210120
210540
210980
212560
213420
213500
214150
214180
214270
214320
214330
214370
214430
214450
215200
215360
215380
216050
217190
217270
217330
217500
217620
217730
217820
218410
219130
220180
220260
221800
221840
222110
222800
224060
225190
225590
226400
226950
227100
227610
227950
228670
229640
230360
232140
232680
234100
234340
234920
236200
236810
237690
237820
237880
240600
240810
241520
241560
241590
241690
241710
241770
241840
243070
243840
244920
246690
246710
246960
247540
248070
248170
249420
251270
251370
251630
251970
252990
253450
253590
253840
254120
254490
255220
257370
257720
258790
259630
259960
260930
260970
261780
262260
263020
263720
263750
263810
263860
264850
265560
267250
267260
267270
267290
267320
267790
267980
270520
270660
271560
272110
272210
272450
272550
273060
273640
274090
274400
276040
276730
277810
277880
278280
278470
278650
279600
280360
281740
281820
282330
282880
285130
285490
285800
286750
286940
287840
288330
288620
289080
289220
289930
290120
290650
290660
290670
290690
291230
293490
294140
294570
294630
294870
297090
297570
298000
298020
298040
298050
298380
298690
299030
300080
300720
301300
302430
302440
303030
303530
304840
306200
306620
307180
307930
307950
308080
308170
308430
309710
309960
310200
310210
310870
311320
312610
313760
314130
315640
316140
317120
317330
317450
317530
317770
317830
317850
317870
318020
318060
319400
319660
320000
321370
321820
322000
322180
322310
322780
323280
323350
323410
326030
327260
328130
329180
330730
330860
331380
331520
332370
333430
333620
335810
336260
336370
336570
336680
338220
338840
339770
340360
340450
340810
340930
347000
347700
347850
347890
348210
348340
348370
348950
351870
352090
352480
352770
352820
352910
353200
354320
355150
355690
356680
356860
356890
357550
357580
357780
357880
360070
360350
361390
361570
361610
361670
362990
363260
365330
365340
365590
368600
368770
369370
370090
372170
372320
372800
373200
373220
375500
376270
376300
376900
376930
377030
377300
377330
378340
378800
378850
380540
380550
381620
381970
382150
382480
382800
382900
383220
383310
388050
388210
388610
388720
388790
388870
389260
389470
389500
389650
393210
393890
393970
394280
395400
396270
396470
398120
399720
402340
402490
403490
403550
403850
403870
405100
405920
408900
408920
411080
412350
413390
413630
413640
415640
416180
417010
417180
417200
417500
417790
417840
417970
419530
419540
420570
420770
424870
424960
424980
425040
425420
429270
430690
432430
432470
432720
434480
437730
439260
440110
441270
443060
443250
444530
445090
445180
446540
448710
450080
450140
451220
451250
451760
451800
452160
452190
452200
452260
452280
452300
452400
452430
452450
453340
454910
455180
455900
456040
456070
456160
457370
457550
458650
458870
459510
459550
460850
460860
460870
460930
462350
462510
462870
463020
464080
464280
464580
466100
468530
469610
469750
472850
473980
474170
474610
474650
475150
475400
475430
475460
475580
475830
475960
476040
479960
480370
483650
484120
484590
484870
486990
487570
488280
488900
489460
489790
494120
499790
900100
900140
900250
900290
950140
950160
950200
950220
